BRANCH_NAME,FREEZE_DT,CUSTOMER_CLASS,year,month,day,Amount,Accounts,Main_Branch
العارضة,5/1/2023,RES,2023,5,1,8485.18,102,Abu Arish
العارضة,5/2/2023,RES,2023,5,2,4602.28,41,Abu Arish
العارضة,5/3/2023,RES,2023,5,3,5099.87,41,Abu Arish
العارضة,5/4/2023,RES,2023,5,4,5051.45,11,Abu Arish
العارضة,5/5/2023,RES,2023,5,5,1601.74,8,Abu Arish
العارضة,5/6/2023,RES,2023,5,6,1269.74,9,Abu Arish
العارضة,5/7/2023,RES,2023,5,7,1482.63,21,Abu Arish
العارضة,5/8/2023,RES,2023,5,8,1976.76,17,Abu Arish
العارضة,5/9/2023,RES,2023,5,9,1793.06,10,Abu Arish
العارضة,5/10/2023,RES,2023,5,10,10426.15,85,Abu Arish
العارضة,5/11/2023,RES,2023,5,11,23710.3,271,Abu Arish
العارضة,5/12/2023,RES,2023,5,12,8651.79,103,Abu Arish
العارضة,5/13/2023,RES,2023,5,13,2789.57,55,Abu Arish
العارضة,5/14/2023,RES,2023,5,14,1576.37,42,Abu Arish
العارضة,5/15/2023,RES,2023,5,15,1815.21,59,Abu Arish
العارضة,5/16/2023,RES,2023,5,16,3674.15,53,Abu Arish
العارضة,5/17/2023,RES,2023,5,17,2584.08,41,Abu Arish
العارضة,5/18/2023,RES,2023,5,18,3685.07,29,Abu Arish
العارضة,5/19/2023,RES,2023,5,19,2117.46,38,Abu Arish
العارضة,5/20/2023,RES,2023,5,20,2861.28,33,Abu Arish
العارضة,5/21/2023,RES,2023,5,21,2235.28,29,Abu Arish
العارضة,5/22/2023,RES,2023,5,22,2705.37,21,Abu Arish
العارضة,5/23/2023,RES,2023,5,23,1066.49,14,Abu Arish
العارضة,5/24/2023,RES,2023,5,24,1640.31,29,Abu Arish
العارضة,5/25/2023,RES,2023,5,25,8056.74,131,Abu Arish
العارضة,5/26/2023,RES,2023,5,26,3798.66,43,Abu Arish
العارضة,5/27/2023,RES,2023,5,27,2278.05,26,Abu Arish
العارضة,5/28/2023,RES,2023,5,28,28575.81,423,Abu Arish
العارضة,5/29/2023,RES,2023,5,29,4279.04,73,Abu Arish
العارضة,5/30/2023,RES,2023,5,30,2536.04,23,Abu Arish
العارضة,5/31/2023,RES,2023,5,31,3669.72,39,Abu Arish
العارضة,6/1/2023,RES,2023,6,1,11161.12,110,Abu Arish
العارضة,6/2/2023,RES,2023,6,2,2242.05,24,Abu Arish
العارضة,6/3/2023,RES,2023,6,3,2347.56,31,Abu Arish
العارضة,6/4/2023,RES,2023,6,4,4660.85,21,Abu Arish
العارضة,6/5/2023,RES,2023,6,5,6642.08,25,Abu Arish
العارضة,6/6/2023,RES,2023,6,6,6442.76,21,Abu Arish
العارضة,6/7/2023,RES,2023,6,7,790.77,7,Abu Arish
العارضة,6/8/2023,RES,2023,6,8,4017.23,11,Abu Arish
العارضة,6/9/2023,RES,2023,6,9,2019.16,41,Abu Arish
العارضة,6/10/2023,RES,2023,6,10,6203.03,159,Abu Arish
العارضة,6/11/2023,RES,2023,6,11,29141.42,292,Abu Arish
العارضة,6/12/2023,RES,2023,6,12,8079.21,117,Abu Arish
العارضة,6/13/2023,RES,2023,6,13,6833.83,76,Abu Arish
العارضة,6/14/2023,RES,2023,6,14,4666.99,63,Abu Arish
العارضة,6/15/2023,RES,2023,6,15,1545.07,26,Abu Arish
العارضة,6/16/2023,RES,2023,6,16,4497.2,45,Abu Arish
العارضة,6/17/2023,RES,2023,6,17,1487.43,26,Abu Arish
العارضة,6/18/2023,RES,2023,6,18,12695.32,42,Abu Arish
العارضة,6/19/2023,COM,2023,6,19,62.72,1,Abu Arish
العارضة,6/19/2023,RES,2023,6,19,6159.84,32,Abu Arish
العارضة,6/20/2023,RES,2023,6,20,1672.83,22,Abu Arish
العارضة,6/21/2023,RES,2023,6,21,4169.97,37,Abu Arish
العارضة,6/22/2023,RES,2023,6,22,4556.17,25,Abu Arish
العارضة,6/23/2023,RES,2023,6,23,1493.58,20,Abu Arish
العارضة,6/24/2023,RES,2023,6,24,1488.66,13,Abu Arish
العارضة,6/25/2023,RES,2023,6,25,31560.63,434,Abu Arish
العارضة,6/26/2023,RES,2023,6,26,12834.01,171,Abu Arish
العارضة,6/27/2023,RES,2023,6,27,3579.94,43,Abu Arish
العارضة,6/28/2023,RES,2023,6,28,2136.98,25,Abu Arish
العارضة,6/29/2023,RES,2023,6,29,1602.87,29,Abu Arish
العارضة,6/30/2023,RES,2023,6,30,1458.22,25,Abu Arish
العارضة,7/1/2023,RES,2023,7,1,3036.01,25,Abu Arish
العارضة,7/2/2023,RES,2023,7,2,622.93,9,Abu Arish
العارضة,7/3/2023,RES,2023,7,3,900.87,18,Abu Arish
العارضة,7/4/2023,RES,2023,7,4,2352.3,29,Abu Arish
العارضة,7/5/2023,RES,2023,7,5,4281.86,13,Abu Arish
العارضة,7/6/2023,RES,2023,7,6,1208.11,8,Abu Arish
العارضة,7/7/2023,RES,2023,7,7,1347.07,5,Abu Arish
العارضة,7/8/2023,RES,2023,7,8,278.09,9,Abu Arish
العارضة,7/9/2023,RES,2023,7,9,428.99,9,Abu Arish
العيدابي,1/1/2023,COM,2023,1,1,62.8,2,Al Edabi
العيدابي,1/1/2023,RES,2023,1,1,11196.23,60,Al Edabi
العيدابي,1/2/2023,COM,2023,1,2,25.3,1,Al Edabi
العيدابي,1/2/2023,RES,2023,1,2,3156.3,24,Al Edabi
العيدابي,1/3/2023,RES,2023,1,3,4182.16,20,Al Edabi
العيدابي,1/4/2023,GOVT,2023,1,4,9630.38,2,Al Edabi
العيدابي,1/4/2023,RES,2023,1,4,568.37,15,Al Edabi
العيدابي,1/5/2023,RES,2023,1,5,2253.03,21,Al Edabi
العيدابي,1/6/2023,RES,2023,1,6,894.92,5,Al Edabi
العيدابي,1/7/2023,RES,2023,1,7,3892.42,14,Al Edabi
العيدابي,1/8/2023,RES,2023,1,8,668.66,6,Al Edabi
العيدابي,1/9/2023,RES,2023,1,9,2375.96,16,Al Edabi
العيدابي,1/10/2023,RES,2023,1,10,1999.78,17,Al Edabi
العيدابي,1/11/2023,COM,2023,1,11,49.45,1,Al Edabi
العيدابي,1/11/2023,RES,2023,1,11,6971.18,56,Al Edabi
العيدابي,1/12/2023,COM,2023,1,12,29.31,1,Al Edabi
العيدابي,1/12/2023,RES,2023,1,12,4187.44,26,Al Edabi
العيدابي,1/13/2023,RES,2023,1,13,5017.75,86,Al Edabi
العيدابي,1/14/2023,RES,2023,1,14,4516.22,71,Al Edabi
العيدابي,1/15/2023,COM,2023,1,15,1990.86,1,Al Edabi
العيدابي,1/15/2023,RES,2023,1,15,3372.02,44,Al Edabi
العيدابي,1/16/2023,COM,2023,1,16,1154.64,1,Al Edabi
العيدابي,1/16/2023,RES,2023,1,16,4147.06,35,Al Edabi
العيدابي,1/17/2023,RES,2023,1,17,5525.16,40,Al Edabi
العيدابي,1/18/2023,COM,2023,1,18,12.65,1,Al Edabi
العيدابي,1/18/2023,RES,2023,1,18,4955.53,61,Al Edabi
العيدابي,1/19/2023,RES,2023,1,19,5949.28,31,Al Edabi
العيدابي,1/20/2023,RES,2023,1,20,4100.68,36,Al Edabi
العيدابي,1/21/2023,RES,2023,1,21,3953.01,33,Al Edabi
العيدابي,1/22/2023,RES,2023,1,22,1655.66,24,Al Edabi
العيدابي,1/23/2023,GOVT,2023,1,23,24874.47,176,Al Edabi
العيدابي,1/23/2023,RES,2023,1,23,1105.74,22,Al Edabi
العيدابي,1/24/2023,COM,2023,1,24,1082.3,2,Al Edabi
العيدابي,1/24/2023,RES,2023,1,24,3663.19,34,Al Edabi
العيدابي,1/24/2023,TANKER,2023,1,24,144902.28,3,Al Edabi
العيدابي,1/25/2023,RES,2023,1,25,9531.71,120,Al Edabi
العيدابي,1/26/2023,COM,2023,1,26,18.11,1,Al Edabi
العيدابي,1/26/2023,RES,2023,1,26,20494.38,224,Al Edabi
العيدابي,1/27/2023,RES,2023,1,27,7160.67,56,Al Edabi
العيدابي,1/28/2023,RES,2023,1,28,5044.48,35,Al Edabi
العيدابي,1/29/2023,RES,2023,1,29,3052.53,19,Al Edabi
العيدابي,1/30/2023,RES,2023,1,30,2522.6,21,Al Edabi
العيدابي,1/31/2023,RES,2023,1,31,4539.46,20,Al Edabi
العيدابي,2/1/2023,COM,2023,2,1,21.16,1,Al Edabi
العيدابي,2/1/2023,RES,2023,2,1,6014.71,44,Al Edabi
العيدابي,2/2/2023,RES,2023,2,2,2897.99,30,Al Edabi
العيدابي,2/3/2023,RES,2023,2,3,1735.18,9,Al Edabi
العيدابي,2/4/2023,RES,2023,2,4,2232.26,17,Al Edabi
العيدابي,2/5/2023,COM,2023,2,5,11.12,1,Al Edabi
العيدابي,2/5/2023,RES,2023,2,5,3218.8,18,Al Edabi
العيدابي,2/6/2023,COM,2023,2,6,9.6,1,Al Edabi
العيدابي,2/6/2023,RES,2023,2,6,11476.05,19,Al Edabi
العيدابي,2/7/2023,RES,2023,2,7,1563.27,17,Al Edabi
العيدابي,2/8/2023,RES,2023,2,8,4801.45,14,Al Edabi
العيدابي,2/9/2023,COM,2023,2,9,261.83,1,Al Edabi
العيدابي,2/9/2023,RES,2023,2,9,5828.66,56,Al Edabi
العيدابي,2/10/2023,COM,2023,2,10,72.77,1,Al Edabi
العيدابي,2/10/2023,RES,2023,2,10,2591.88,15,Al Edabi
العيدابي,2/11/2023,RES,2023,2,11,753.81,4,Al Edabi
العيدابي,2/12/2023,RES,2023,2,12,12908.6,15,Al Edabi
العيدابي,2/13/2023,RES,2023,2,13,8528.05,164,Al Edabi
العيدابي,2/14/2023,RES,2023,2,14,7851.18,69,Al Edabi
العيدابي,2/15/2023,COM,2023,2,15,9.58,1,Al Edabi
العيدابي,2/15/2023,RES,2023,2,15,5568.46,56,Al Edabi
العيدابي,2/16/2023,COM,2023,2,16,1613.1,1,Al Edabi
العيدابي,2/16/2023,RES,2023,2,16,3800.89,32,Al Edabi
العيدابي,2/17/2023,RES,2023,2,17,4052.8,44,Al Edabi
العيدابي,2/18/2023,RES,2023,2,18,2567.73,32,Al Edabi
العيدابي,2/19/2023,RES,2023,2,19,5177.64,46,Al Edabi
العيدابي,2/20/2023,COM,2023,2,20,793.61,1,Al Edabi
العيدابي,2/20/2023,RES,2023,2,20,1497.95,22,Al Edabi
العيدابي,2/21/2023,RES,2023,2,21,2215.7,31,Al Edabi
العيدابي,2/22/2023,RES,2023,2,22,1133.9,24,Al Edabi
العيدابي,2/23/2023,RES,2023,2,23,3764.18,22,Al Edabi
العيدابي,2/24/2023,RES,2023,2,24,1997.26,16,Al Edabi
العيدابي,2/25/2023,COM,2023,2,25,1299.28,2,Al Edabi
العيدابي,2/25/2023,RES,2023,2,25,2521.48,27,Al Edabi
العيدابي,2/26/2023,RES,2023,2,26,8050.59,133,Al Edabi
العيدابي,2/26/2023,TANKER,2023,2,26,148478.62,2,Al Edabi
العيدابي,2/27/2023,COM,2023,2,27,29.95,2,Al Edabi
العيدابي,2/27/2023,RES,2023,2,27,21233.67,220,Al Edabi
العيدابي,2/28/2023,RES,2023,2,28,18861.21,58,Al Edabi
العيدابي,3/1/2023,COM,2023,3,1,47.09,1,Al Edabi
العيدابي,3/1/2023,RES,2023,3,1,11233.01,70,Al Edabi
العيدابي,3/2/2023,COM,2023,3,2,6318.49,3,Al Edabi
العيدابي,3/2/2023,RES,2023,3,2,4252.92,30,Al Edabi
العيدابي,3/3/2023,RES,2023,3,3,1159.69,19,Al Edabi
العيدابي,3/4/2023,RES,2023,3,4,1475.45,17,Al Edabi
العيدابي,3/5/2023,RES,2023,3,5,12485.76,35,Al Edabi
العيدابي,3/6/2023,RES,2023,3,6,1947.25,18,Al Edabi
العيدابي,3/7/2023,GOVT,2023,3,7,6254.82,31,Al Edabi
العيدابي,3/7/2023,RES,2023,3,7,3640.52,22,Al Edabi
العيدابي,3/8/2023,RES,2023,3,8,1275.33,6,Al Edabi
العيدابي,3/9/2023,RES,2023,3,9,7900.41,50,Al Edabi
العيدابي,3/10/2023,RES,2023,3,10,7316.69,19,Al Edabi
العيدابي,3/11/2023,RES,2023,3,11,587.71,7,Al Edabi
العيدابي,3/12/2023,RES,2023,3,12,572.79,5,Al Edabi
العيدابي,3/13/2023,COM,2023,3,13,1230.86,1,Al Edabi
العيدابي,3/13/2023,RES,2023,3,13,3091.77,9,Al Edabi
العيدابي,3/14/2023,RES,2023,3,14,940.2,8,Al Edabi
العيدابي,3/15/2023,RES,2023,3,15,771.96,12,Al Edabi
العيدابي,3/16/2023,RES,2023,3,16,2265.92,6,Al Edabi
العيدابي,3/17/2023,RES,2023,3,17,24.47,2,Al Edabi
العيدابي,3/18/2023,RES,2023,3,18,84.4,5,Al Edabi
العيدابي,3/19/2023,RES,2023,3,19,1765.58,32,Al Edabi
العيدابي,3/20/2023,COM,2023,3,20,1559.02,1,Al Edabi
العيدابي,3/20/2023,RES,2023,3,20,7380.15,132,Al Edabi
العيدابي,3/21/2023,RES,2023,3,21,10377.73,49,Al Edabi
العيدابي,3/22/2023,COM,2023,3,22,2357.18,1,Al Edabi
العيدابي,3/22/2023,RES,2023,3,22,23461.1,34,Al Edabi
العيدابي,3/23/2023,RES,2023,3,23,1790.84,46,Al Edabi
العيدابي,3/24/2023,COM,2023,3,24,13.03,1,Al Edabi
العيدابي,3/24/2023,RES,2023,3,24,1009.27,28,Al Edabi
العيدابي,3/25/2023,COM,2023,3,25,1120.04,2,Al Edabi
العيدابي,3/25/2023,RES,2023,3,25,4893.33,40,Al Edabi
العيدابي,3/26/2023,RES,2023,3,26,16505.97,188,Al Edabi
العيدابي,3/27/2023,COM,2023,3,27,16.27,1,Al Edabi
العيدابي,3/27/2023,RES,2023,3,27,17364.58,192,Al Edabi
العيدابي,3/28/2023,COM,2023,3,28,410.83,1,Al Edabi
العيدابي,3/28/2023,RES,2023,3,28,7686.01,141,Al Edabi
العيدابي,3/28/2023,TANKER,2023,3,28,113926.18,1,Al Edabi
العيدابي,3/29/2023,RES,2023,3,29,2782.31,33,Al Edabi
العيدابي,3/30/2023,RES,2023,3,30,5746.61,43,Al Edabi
العيدابي,3/31/2023,COM,2023,3,31,10.73,1,Al Edabi
العيدابي,3/31/2023,RES,2023,3,31,2131.82,27,Al Edabi
العيدابي,4/1/2023,RES,2023,4,1,2195.6,27,Al Edabi
العيدابي,4/2/2023,COM,2023,4,2,28.52,1,Al Edabi
العيدابي,4/2/2023,RES,2023,4,2,6606.11,51,Al Edabi
العيدابي,4/3/2023,RES,2023,4,3,4084.07,39,Al Edabi
العيدابي,4/4/2023,RES,2023,4,4,4273.41,26,Al Edabi
العيدابي,4/5/2023,RES,2023,4,5,2585.36,13,Al Edabi
العيدابي,4/6/2023,RES,2023,4,6,1941.46,19,Al Edabi
العيدابي,4/7/2023,RES,2023,4,7,3087.13,13,Al Edabi
العيدابي,4/8/2023,RES,2023,4,8,2536.64,16,Al Edabi
العيدابي,4/9/2023,RES,2023,4,9,3687.83,24,Al Edabi
العيدابي,4/10/2023,RES,2023,4,10,6251.05,56,Al Edabi
العيدابي,4/11/2023,RES,2023,4,11,4726.31,24,Al Edabi
العيدابي,4/12/2023,RES,2023,4,12,3605.81,12,Al Edabi
العيدابي,4/13/2023,RES,2023,4,13,604.36,15,Al Edabi
العيدابي,4/14/2023,RES,2023,4,14,2018.56,30,Al Edabi
العيدابي,4/15/2023,RES,2023,4,15,2467.21,69,Al Edabi
العيدابي,4/16/2023,COM,2023,4,16,10.8,1,Al Edabi
العيدابي,4/16/2023,RES,2023,4,16,3150.5,55,Al Edabi
العيدابي,4/16/2023,TANKER,2023,4,16,229842.35,2,Al Edabi
العيدابي,4/17/2023,RES,2023,4,17,3571.02,52,Al Edabi
العيدابي,4/18/2023,RES,2023,4,18,5961.62,50,Al Edabi
العيدابي,4/19/2023,COM,2023,4,19,1702.48,1,Al Edabi
العيدابي,4/19/2023,RES,2023,4,19,2976.75,46,Al Edabi
العيدابي,4/20/2023,COM,2023,4,20,103.6,1,Al Edabi
العيدابي,4/20/2023,RES,2023,4,20,3096.75,42,Al Edabi
العيدابي,4/21/2023,RES,2023,4,21,513.55,14,Al Edabi
العيدابي,4/22/2023,RES,2023,4,22,1836.56,14,Al Edabi
العيدابي,4/23/2023,RES,2023,4,23,1598.08,20,Al Edabi
العيدابي,4/24/2023,RES,2023,4,24,2283.72,23,Al Edabi
العيدابي,4/25/2023,RES,2023,4,25,9893.76,137,Al Edabi
العيدابي,4/26/2023,COM,2023,4,26,811.06,2,Al Edabi
العيدابي,4/26/2023,RES,2023,4,26,11258.64,67,Al Edabi
العيدابي,4/27/2023,RES,2023,4,27,25904.99,265,Al Edabi
العيدابي,4/28/2023,RES,2023,4,28,8650.42,67,Al Edabi
العيدابي,4/29/2023,RES,2023,4,29,6095.73,43,Al Edabi
العيدابي,4/30/2023,COM,2023,4,30,43.39,1,Al Edabi
العيدابي,4/30/2023,RES,2023,4,30,8274.4,51,Al Edabi
العيدابي,5/1/2023,RES,2023,5,1,18502.85,74,Al Edabi
العيدابي,5/2/2023,COM,2023,5,2,971.01,2,Al Edabi
العيدابي,5/2/2023,RES,2023,5,2,8237.63,55,Al Edabi
العيدابي,5/3/2023,RES,2023,5,3,6204.66,18,Al Edabi
العيدابي,5/4/2023,RES,2023,5,4,1663.4,15,Al Edabi
العيدابي,5/5/2023,RES,2023,5,5,2683.71,22,Al Edabi
العيدابي,5/6/2023,RES,2023,5,6,729.21,13,Al Edabi
العيدابي,5/7/2023,RES,2023,5,7,3160.52,21,Al Edabi
العيدابي,5/8/2023,RES,2023,5,8,1150.64,16,Al Edabi
العيدابي,5/9/2023,RES,2023,5,9,3614.72,18,Al Edabi
العيدابي,5/10/2023,RES,2023,5,10,26048.76,64,Al Edabi
العيدابي,5/11/2023,RES,2023,5,11,2640.73,24,Al Edabi
العيدابي,5/12/2023,RES,2023,5,12,1011.01,11,Al Edabi
العيدابي,5/13/2023,RES,2023,5,13,961.07,5,Al Edabi
العيدابي,5/14/2023,RES,2023,5,14,3844.18,55,Al Edabi
العيدابي,5/15/2023,COM,2023,5,15,11.5,1,Al Edabi
العيدابي,5/15/2023,RES,2023,5,15,18991.31,106,Al Edabi
العيدابي,5/16/2023,RES,2023,5,16,3783.15,49,Al Edabi
العيدابي,5/17/2023,RES,2023,5,17,12801.2,52,Al Edabi
العيدابي,5/18/2023,COM,2023,5,18,44.47,1,Al Edabi
العيدابي,5/18/2023,RES,2023,5,18,7908.4,92,Al Edabi
العيدابي,5/19/2023,RES,2023,5,19,1807.73,35,Al Edabi
العيدابي,5/20/2023,RES,2023,5,20,4665.08,60,Al Edabi
العيدابي,5/21/2023,RES,2023,5,21,3904.29,34,Al Edabi
العيدابي,5/22/2023,RES,2023,5,22,5907.88,38,Al Edabi
العيدابي,5/23/2023,COM,2023,5,23,1719.35,1,Al Edabi
العيدابي,5/23/2023,RES,2023,5,23,2084.49,19,Al Edabi
العيدابي,5/24/2023,COM,2023,5,24,618.58,3,Al Edabi
العيدابي,5/24/2023,RES,2023,5,24,9106.31,56,Al Edabi
العيدابي,5/24/2023,TANKER,2023,5,24,125874.21,2,Al Edabi
العيدابي,5/25/2023,RES,2023,5,25,12815.86,159,Al Edabi
العيدابي,5/26/2023,RES,2023,5,26,2542.75,30,Al Edabi
العيدابي,5/27/2023,RES,2023,5,27,2924.34,34,Al Edabi
العيدابي,5/28/2023,COM,2023,5,28,2223.92,1,Al Edabi
العيدابي,5/28/2023,RES,2023,5,28,32339.33,260,Al Edabi
العيدابي,5/29/2023,RES,2023,5,29,13184.42,64,Al Edabi
العيدابي,5/30/2023,RES,2023,5,30,5965.32,40,Al Edabi
العيدابي,5/31/2023,COM,2023,5,31,5511.97,3,Al Edabi
العيدابي,5/31/2023,RES,2023,5,31,9648.84,30,Al Edabi
العيدابي,6/1/2023,COM,2023,6,1,493.24,2,Al Edabi
العيدابي,6/1/2023,RES,2023,6,1,10030.81,67,Al Edabi
العيدابي,6/2/2023,COM,2023,6,2,136.95,1,Al Edabi
العيدابي,6/2/2023,RES,2023,6,2,6023.24,21,Al Edabi
العيدابي,6/3/2023,RES,2023,6,3,2387.01,24,Al Edabi
العيدابي,6/4/2023,RES,2023,6,4,7510.58,36,Al Edabi
العيدابي,6/5/2023,RES,2023,6,5,11020.19,25,Al Edabi
العيدابي,6/6/2023,RES,2023,6,6,3439.9,11,Al Edabi
العيدابي,6/7/2023,RES,2023,6,7,1348.1,6,Al Edabi
العيدابي,6/8/2023,RES,2023,6,8,3582.13,13,Al Edabi
العيدابي,6/9/2023,RES,2023,6,9,1529.67,13,Al Edabi
العيدابي,6/10/2023,RES,2023,6,10,1084.51,5,Al Edabi
العيدابي,6/11/2023,RES,2023,6,11,11766.67,64,Al Edabi
العيدابي,6/12/2023,COM,2023,6,12,13.03,1,Al Edabi
العيدابي,6/12/2023,RES,2023,6,12,3689.03,19,Al Edabi
العيدابي,6/13/2023,RES,2023,6,13,6354.83,47,Al Edabi
العيدابي,6/14/2023,COM,2023,6,14,11.12,1,Al Edabi
العيدابي,6/14/2023,RES,2023,6,14,13701.97,155,Al Edabi
العيدابي,6/15/2023,COM,2023,6,15,35.49,1,Al Edabi
العيدابي,6/15/2023,RES,2023,6,15,16274.11,108,Al Edabi
العيدابي,6/15/2023,TANKER,2023,6,15,132925.98,2,Al Edabi
العيدابي,6/16/2023,RES,2023,6,16,1328.51,35,Al Edabi
العيدابي,6/17/2023,RES,2023,6,17,2526.46,65,Al Edabi
العيدابي,6/18/2023,RES,2023,6,18,3916.87,65,Al Edabi
العيدابي,6/19/2023,RES,2023,6,19,2204.3,39,Al Edabi
العيدابي,6/20/2023,RES,2023,6,20,3349.72,46,Al Edabi
العيدابي,6/21/2023,RES,2023,6,21,12362.78,32,Al Edabi
العيدابي,6/22/2023,RES,2023,6,22,3421.96,40,Al Edabi
العيدابي,6/23/2023,COM,2023,6,23,1765.88,1,Al Edabi
العيدابي,6/23/2023,RES,2023,6,23,1797.2,27,Al Edabi
العيدابي,6/24/2023,RES,2023,6,24,1108.23,28,Al Edabi
العيدابي,6/25/2023,COM,2023,6,25,1792.22,1,Al Edabi
العيدابي,6/25/2023,RES,2023,6,25,26029.96,316,Al Edabi
العيدابي,6/26/2023,COM,2023,6,26,24.63,1,Al Edabi
العيدابي,6/26/2023,RES,2023,6,26,12550.44,153,Al Edabi
العيدابي,6/27/2023,RES,2023,6,27,4630.13,44,Al Edabi
العيدابي,6/28/2023,RES,2023,6,28,2032.49,17,Al Edabi
العيدابي,6/29/2023,COM,2023,6,29,1355.81,2,Al Edabi
العيدابي,6/29/2023,RES,2023,6,29,1472.31,13,Al Edabi
العيدابي,6/30/2023,RES,2023,6,30,1717.24,13,Al Edabi
العيدابي,7/1/2023,RES,2023,7,1,2942.7,19,Al Edabi
العيدابي,7/2/2023,RES,2023,7,2,1737.57,18,Al Edabi
العيدابي,7/3/2023,RES,2023,7,3,4791.38,29,Al Edabi
العيدابي,7/4/2023,COM,2023,7,4,11.88,1,Al Edabi
العيدابي,7/4/2023,RES,2023,7,4,6735.04,26,Al Edabi
العيدابي,7/5/2023,COM,2023,7,5,2084.41,3,Al Edabi
العيدابي,7/5/2023,RES,2023,7,5,7469.62,17,Al Edabi
العيدابي,7/6/2023,RES,2023,7,6,6547.29,19,Al Edabi
العيدابي,7/7/2023,RES,2023,7,7,8340.15,23,Al Edabi
العيدابي,7/8/2023,RES,2023,7,8,2316.46,9,Al Edabi
العيدابي,7/9/2023,RES,2023,7,9,1763.5,8,Al Edabi
بيش,1/1/2023,RES,2023,1,1,6251.41,59,Sabya
بيش,1/2/2023,RES,2023,1,2,4651.83,43,Sabya
بيش,1/3/2023,RES,2023,1,3,4907.92,42,Sabya
بيش,1/4/2023,GOVT,2023,1,4,6161.86,4,Sabya
بيش,1/4/2023,RES,2023,1,4,7988.8,34,Sabya
بيش,1/5/2023,GOVT,2023,1,5,22001.65,29,Sabya
بيش,1/5/2023,RES,2023,1,5,3006.53,18,Sabya
بيش,1/6/2023,RES,2023,1,6,2430.74,13,Sabya
بيش,1/7/2023,RES,2023,1,7,3950.87,10,Sabya
بيش,1/8/2023,GOVT,2023,1,8,17125.5,6,Sabya
بيش,1/8/2023,RES,2023,1,8,1761.33,6,Sabya
بيش,1/9/2023,RES,2023,1,9,2804.77,20,Sabya
بيش,1/10/2023,RES,2023,1,10,2561.57,16,Sabya
بيش,1/11/2023,COM,2023,1,11,3682.55,3,Sabya
بيش,1/11/2023,RES,2023,1,11,31828.73,68,Sabya
بيش,1/12/2023,RES,2023,1,12,3320.71,11,Sabya
بيش,1/13/2023,RES,2023,1,13,11331.25,114,Sabya
بيش,1/14/2023,RES,2023,1,14,3412.75,56,Sabya
بيش,1/15/2023,RES,2023,1,15,3927.38,45,Sabya
بيش,1/16/2023,RES,2023,1,16,6043.54,30,Sabya
بيش,1/17/2023,RES,2023,1,17,9078.53,43,Sabya
بيش,1/18/2023,RES,2023,1,18,5063.21,33,Sabya
بيش,1/19/2023,RES,2023,1,19,3527.76,23,Sabya
بيش,1/20/2023,RES,2023,1,20,5003.25,20,Sabya
بيش,1/21/2023,RES,2023,1,21,6794.72,15,Sabya
بيش,1/22/2023,COM,2023,1,22,169.67,1,Sabya
بيش,1/22/2023,RES,2023,1,22,1082.48,16,Sabya
بيش,1/23/2023,GOVT,2023,1,23,251033.31,1033,Sabya
بيش,1/23/2023,RES,2023,1,23,1340.21,7,Sabya
بيش,1/24/2023,RES,2023,1,24,8712.83,47,Sabya
بيش,1/24/2023,TANKER,2023,1,24,38229.69,1,Sabya
بيش,1/25/2023,RES,2023,1,25,19418.53,232,Sabya
بيش,1/26/2023,RES,2023,1,26,42640.81,505,Sabya
بيش,1/27/2023,RES,2023,1,27,14468.07,97,Sabya
بيش,1/28/2023,RES,2023,1,28,3948.48,57,Sabya
بيش,1/29/2023,RES,2023,1,29,1848.23,39,Sabya
بيش,1/30/2023,RES,2023,1,30,8707.96,28,Sabya
بيش,1/31/2023,RES,2023,1,31,9134.1,29,Sabya
بيش,2/1/2023,RES,2023,2,1,6700.77,69,Sabya
بيش,2/2/2023,RES,2023,2,2,8021.15,38,Sabya
بيش,2/3/2023,RES,2023,2,3,5088.18,28,Sabya
بيش,2/4/2023,RES,2023,2,4,2218.48,23,Sabya
بيش,2/5/2023,COM,2023,2,5,1428.01,1,Sabya
بيش,2/5/2023,RES,2023,2,5,4025.51,26,Sabya
بيش,2/6/2023,RES,2023,2,6,6367.67,21,Sabya
بيش,2/7/2023,RES,2023,2,7,3183.85,14,Sabya
بيش,2/8/2023,RES,2023,2,8,889.49,15,Sabya
بيش,2/9/2023,RES,2023,2,9,8442.75,64,Sabya
بيش,2/10/2023,RES,2023,2,10,2099.72,14,Sabya
بيش,2/11/2023,RES,2023,2,11,3347.27,13,Sabya
بيش,2/12/2023,RES,2023,2,12,1458.99,13,Sabya
بيش,2/13/2023,RES,2023,2,13,12513.35,143,Sabya
بيش,2/14/2023,RES,2023,2,14,4233.39,67,Sabya
بيش,2/15/2023,RES,2023,2,15,9276.05,66,Sabya
بيش,2/16/2023,RES,2023,2,16,6601.5,37,Sabya
بيش,2/17/2023,COM,2023,2,17,1205.65,2,Sabya
بيش,2/17/2023,RES,2023,2,17,5875.79,32,Sabya
بيش,2/18/2023,RES,2023,2,18,2394.81,23,Sabya
بيش,2/19/2023,RES,2023,2,19,4321.98,34,Sabya
بيش,2/20/2023,RES,2023,2,20,1533.38,14,Sabya
بيش,2/21/2023,RES,2023,2,21,1695.4,31,Sabya
بيش,2/22/2023,RES,2023,2,22,1133.75,15,Sabya
بيش,2/23/2023,RES,2023,2,23,611.77,23,Sabya
